Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit,Age,Gender,Annual_Income,Signup_Date,Years_as_Customer,Num_of_Purchases,Num_of_Returns,Num_of_Support_Contacts,Satisfaction_Score,Email_Opt_In,Promotion_Response,First_Purchase_Date,Last_Purchase_Date,Marketing_Channel,Signup_Date,First_Purchase_Date,Last_Purchase_Date,Num_of_Returns,Num_of_Support_Contacts,Email_Opt_In,Promotion_Response,Marketing_Channel,Total_Spend
4759,CA-2014-121573,03-11-14,07-11-14,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,TEC-PH-10000984,Technology,Phones,Panasonic KX-TG9471B,783.96,4,0,219.5088,33,Female,25000,29-12-13,3.7,13,0,2,8,No,0.391902572,23-01-14,13-09-17,Email,24-12-13,23-01-14,13-09-17,65,1,1,1,Social Media,3124.832
4760,CA-2014-121573,03-11-14,07-11-14,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,48.896,2,0.2,18.336,33,Female,25000,29-12-13,3.7,13,0,2,8,No,0.391902572,23-01-14,13-09-17,Email,24-12-13,23-01-14,13-09-17,65,3,1,1,Social Media,3124.832
4761,CA-2014-121573,03-11-14,07-11-14,Standard Class,SG-20605,Speros Goranitis,Consumer,United States,New York City,New York,10009,East,OFF-BI-10003712,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Light Blue",7.856,2,0.2,2.8478,33,Female,25000,29-12-13,3.7,13,0,2,8,No,0.391902572,23-01-14,13-09-17,Email,24-12-13,23-01-14,13-09-17,65,1,1,1,Social Media,3124.832
4762,CA-2016-117660,30-12-16,04-01-17,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-LA-10003720,Office Supplies,Labels,Avery 487,5.904,2,0.2,1.9926,46,Female,25000,09-05-14,3,14,1,3,8,Yes,0.74658643,06-06-14,26-05-17,Social,10-01-14,09-02-14,26-05-17,65,2,1,1,Social Media,1338.842
4763,CA-2016-117660,30-12-16,04-01-17,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Columbus,Ohio,43229,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,13.712,2,0.2,1.0284,46,Female,25000,09-05-14,3,14,1,3,8,Yes,0.74658643,06-06-14,26-05-17,Social,10-01-14,09-02-14,26-05-17,65,2,1,1,Social Media,1338.842
4764,CA-2014-112851,17-09-14,21-09-14,Standard Class,NR-18550,Nick Radford,Consumer,United States,Chula Vista,California,91911,West,OFF-EN-10001453,Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",182.94,3,0,85.9818,55,Female,25000,17-03-14,3.2,13,1,0,8,No,0.67200628,07-06-14,03-06-17,Email,06-06-14,06-07-14,06-03-17,65,2,1,1,Email,2367.277
4765,CA-2017-123701,24-11-17,27-11-17,First Class,PG-18820,Patrick Gardner,Consumer,United States,San Francisco,California,94110,West,OFF-AR-10001860,Office Supplies,Art,BIC Liqua Brite Liner,27.76,4,0,9.9936,48,Male,25000,23-04-14,3.6,26,2,6,8,No,0.341918386,09-05-14,24-11-17,Social,21-06-14,21-07-14,24-11-17,65,4,1,1,Social Media,3086.907
4766,CA-2015-118227,24-04-15,28-04-15,Standard Class,DB-13270,Deborah Brumfield,Home Office,United States,New York City,New York,10009,East,OFF-AR-10001044,Office Supplies,Art,"BOSTON Ranger #55 Pencil Sharpener, Black",25.99,1,0,7.5371,40,Male,45253,18-11-13,4,13,0,0,10,No,0.779821304,04-02-14,07-11-17,Email,03-03-14,02-04-14,11-07-17,65,3,1,1,Social Media,4655.897
4767,CA-2015-123155,09-03-15,12-03-15,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,113.52,5,0.2,29.799,54,Female,25000,12-06-14,3.1,26,2,6,8,No,0.78289283,25-06-14,09-07-17,Direct,26-05-14,25-06-14,07-09-17,65,2,1,1,Email,2964.823
4768,CA-2015-123155,09-03-15,12-03-15,First Class,NS-18640,Noel Staavos,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10001809,Technology,Phones,Panasonic KX T7736-B Digital phone,359.88,3,0.2,22.4925,54,Female,25000,12-06-14,3.1,26,2,6,8,No,0.78289283,25-06-14,09-07-17,Direct,26-05-14,25-06-14,07-09-17,65,4,1,1,Email,2964.823
4769,CA-2017-158883,02-06-17,03-06-17,Same Day,CS-11860,Cari Schnelling,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-PA-10004733,Office Supplies,Paper,Things To Do Today Spiral Book,25.344,4,0.2,9.1872,48,Male,25000,21-03-14,3.3,7,0,0,10,Yes,0.776837856,02-05-14,21-07-17,Email,06-01-14,05-02-14,07-12-17,65,4,1,1,Social Media,537.632
4770,US-2016-114888,19-09-16,24-09-16,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.952,3,0.2,4.1832,31,Female,25000,08-06-15,2.6,19,1,4,8,Yes,0.528697297,06-09-15,30-12-17,Social,10-05-15,09-06-15,30-12-17,65,1,1,1,Social Media,2870.05
4771,US-2016-114888,19-09-16,24-09-16,Second Class,CC-12430,Chuck Clark,Home Office,United States,San Francisco,California,94109,West,OFF-SU-10001212,Office Supplies,Supplies,Kleencut Forged Office Shears by Acme United Corporation,6.24,3,0,1.872,31,Female,25000,08-06-15,2.6,19,1,4,8,Yes,0.528697297,06-09-15,30-12-17,Social,10-05-15,09-06-15,30-12-17,65,1,1,1,Social Media,2870.05
4772,US-2014-167262,31-10-14,03-11-14,Second Class,AC-10450,Amy Cox,Consumer,United States,Avondale,Arizona,85323,West,TEC-PH-10000486,Technology,Phones,Plantronics HL10 Handset Lifter,742.336,8,0.2,83.5128,48,Female,70081,15-09-14,3.3,9,0,2,8,Yes,0.353415475,31-10-14,19-12-17,Email,01-10-14,31-10-14,19-12-17,65,3,1,1,Email,5527.846
4773,CA-2017-119746,23-11-17,27-11-17,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,FUR-FU-10004909,Furniture,Furnishings,Contemporary Wood/Metal Frame,6.464,1,0.6,-4.04,53,Male,105548,12-03-15,2.7,10,0,3,9,Yes,0.424785507,16-03-15,23-11-17,Email,14-02-15,16-03-15,23-11-17,78,3,1,1,Referral,8954.02
4774,CA-2017-119746,23-11-17,27-11-17,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels,11.52,5,0.2,4.176,53,Male,105548,12-03-15,2.7,10,0,3,9,Yes,0.424785507,16-03-15,23-11-17,Email,14-02-15,16-03-15,23-11-17,78,2,1,1,Referral,8954.02
4775,CA-2017-119746,23-11-17,27-11-17,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Chicago,Illinois,60610,Central,TEC-PH-10004447,Technology,Phones,Toshiba IPT2010-SD IP Telephone,222.384,2,0.2,16.6788,53,Male,105548,12-03-15,2.7,10,0,3,9,Yes,0.424785507,16-03-15,23-11-17,Email,14-02-15,16-03-15,23-11-17,78,4,1,1,Referral,8954.02
4776,CA-2017-108091,16-11-17,21-11-17,Standard Class,EK-13795,Eileen Kiefer,Home Office,United States,Escondido,California,92025,West,OFF-AR-10000255,Office Supplies,Art,Newell 328,23.36,4,0,6.0736,48,Female,29407,05-02-14,3.8,4,0,1,9,No,0.473368906,18-03-14,16-11-17,Referral,16-02-14,18-03-14,16-11-17,78,3,1,1,Referral,1303.478
4777,CA-2016-101630,19-02-16,23-02-16,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-LA-10004425,Office Supplies,Labels,Staple-on labels,8.67,3,0,4.0749,52,Female,25000,29-12-13,3.8,14,0,4,9,Yes,0.318382181,07-02-14,09-10-17,Direct,02-06-14,02-07-14,10-09-17,78,1,1,1,Search Engine,1582.109
4778,CA-2016-101630,19-02-16,23-02-16,Second Class,CK-12760,Cyma Kinney,Corporate,United States,Long Beach,New York,11561,East,OFF-SU-10001664,Office Supplies,Supplies,Acme Office Executive Series Stainless Steel Trimmers,25.71,3,0,6.6846,52,Female,25000,29-12-13,3.8,14,0,4,9,Yes,0.318382181,07-02-14,09-10-17,Direct,02-06-14,02-07-14,10-09-17,78,2,1,1,Search Engine,1582.109
4779,CA-2017-132346,07-11-17,11-11-17,Standard Class,PK-19075,Pete Kriz,Consumer,United States,Newark,Delaware,19711,East,OFF-AP-10000696,Office Supplies,Appliances,Holmes Odor Grabber,100.94,7,0,33.3102,57,Female,40811,05-09-14,3.3,25,2,6,9,Yes,0.374888193,11-11-14,21-12-17,Email,12-10-14,11-11-14,21-12-17,78,2,1,1,Email,8646.934
4780,CA-2014-150301,08-07-14,10-07-14,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Buffalo,New York,14215,East,FUR-CH-10002647,Furniture,Chairs,"Situations Contoured Folding Chairs, 4/Set",63.882,1,0.1,10.647,63,Male,27558,01-06-14,3.4,10,0,2,10,Yes,0.488317104,08-07-14,11-11-17,Email,08-07-14,07-08-14,11-11-17,78,4,1,1,Referral,2984.948
4781,CA-2014-159310,07-11-14,12-11-14,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10002758,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",683.144,4,0.3,0,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,78,1,1,1,Referral,5226.21
4782,CA-2014-159310,07-11-14,12-11-14,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-BI-10000201,Office Supplies,Binders,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",1.476,3,0.8,-2.214,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,78,1,1,1,Referral,5226.21
4783,CA-2014-159310,07-11-14,12-11-14,Standard Class,SC-20725,Steven Cartwright,Consumer,United States,Houston,Texas,77070,Central,OFF-SU-10004115,Office Supplies,Supplies,Acme Stainless Steel Office Snips,40.712,7,0.2,3.5623,22,Female,25000,02-06-14,3.1,26,1,5,8,Yes,0.534905035,03-06-14,26-06-17,Email,04-02-14,06-03-14,26-06-17,78,4,1,1,Referral,5226.21
4784,US-2017-147984,28-01-17,01-02-17,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Wichita,Kansas,67212,Central,OFF-PA-10000806,Office Supplies,Paper,Xerox 1934,279.9,5,0,137.151,64,Female,32643,18-05-15,2.6,16,1,1,9,Yes,0.475219527,12-06-15,17-12-17,Email,22-08-15,21-09-15,17-12-17,20,2,1,1,Email,4716.288
4785,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001473,Office Supplies,Art,Newell 313,13.12,5,0.2,1.148,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,3,1,1,Search Engine,4930.474
4786,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",69.576,4,0.7,-143.7904,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,1,1,1,Search Engine,4930.474
4787,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-AR-10001545,Office Supplies,Art,Newell 326,4.224,3,0.2,0.4752,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,1,1,1,Search Engine,4930.474
4788,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,TEC-AC-10004396,Technology,Accessories,Logitech Keyboard K120,58.08,4,0.2,-6.534,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,2,1,1,Search Engine,4930.474
4789,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange",52.416,9,0.2,15.0696,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,3,1,1,Search Engine,4930.474
4790,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-FU-10001473,Furniture,Furnishings,DAX Wood Document Frame,54.92,5,0.2,10.984,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,2,1,1,Search Engine,4930.474
4791,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,364.95,5,0.5,-248.166,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,4,1,1,Search Engine,4930.474
4792,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10001166,Office Supplies,Paper,Xerox 1932,85.056,3,0.2,28.7064,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,3,1,1,Search Engine,4930.474
4793,CA-2015-104346,11-12-15,16-12-15,Standard Class,IM-15070,Irene Maddox,Consumer,United States,Colorado Springs,Colorado,80906,West,OFF-PA-10003256,Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,27.696,3,0.2,9.6936,44,Male,27180,25-11-14,2,21,1,2,9,Yes,0.432211741,19-12-14,05-12-16,Social,19-11-14,19-12-14,23-06-16,20,4,1,1,Search Engine,4930.474
4794,US-2015-141684,29-06-15,04-07-15,Standard Class,MM-18055,Michelle Moray,Consumer,United States,New York City,New York,10011,East,OFF-PA-10002870,Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾ x 11",24.96,4,0,11.232,49,Male,25000,12-03-14,3.6,19,1,2,9,Yes,0.602818781,11-04-14,30-10-17,Email,26-04-14,26-05-14,30-10-17,20,3,1,1,Referral,2749.881
4795,CA-2015-144722,16-03-15,23-03-15,Standard Class,MF-18250,Monica Federle,Corporate,United States,Los Angeles,California,90036,West,FUR-FU-10001215,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Brentwood Wall Clock",43.13,1,0,18.1146,62,Male,25000,14-09-14,3.3,12,1,2,9,No,0.448600931,15-09-14,23-12-17,Referral,16-08-14,15-09-14,23-12-17,20,3,1,1,Social Media,1758.3
4796,CA-2015-120516,13-08-15,17-08-15,Standard Class,CK-12595,Clytie Kelty,Consumer,United States,Marietta,Georgia,30062,South,OFF-BI-10004187,Office Supplies,Binders,3-ring staple pack,5.64,3,0,2.7072,53,Male,25000,15-10-14,3.1,25,2,5,8,No,0.382190022,26-12-14,17-11-17,Email,26-11-14,26-12-14,17-11-17,20,4,1,1,Search Engine,2372.75
4797,US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,57.582,3,0.7,-44.1462,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,39,3,1,1,Referral,2302.368
4798,US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-PA-10004983,Office Supplies,Paper,Xerox 23,31.104,6,0.2,10.8864,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,39,1,1,1,Referral,2302.368
4799,US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,FUR-FU-10002396,Furniture,Furnishings,"DAX Copper Panel Document Frame, 5 x 7 Size",30.192,3,0.2,8.3028,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,39,3,1,1,Referral,2302.368
4800,US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,5,0.2,4.36,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,39,1,1,1,Referral,2302.368
4801,US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,4.768,2,0.2,0.4172,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,39,1,1,1,Referral,2302.368
4802,US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10004002,Office Supplies,Binders,Wilson Jones International Size A4 Ring Binders,10.38,2,0.7,-7.612,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,39,3,1,1,Referral,2302.368
4803,US-2016-148901,14-05-16,19-05-16,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,Jacksonville,Florida,32216,South,OFF-BI-10002309,Office Supplies,Binders,Avery Heavy-Duty EZD  Binder With Locking Rings,13.392,8,0.7,-9.8208,57,Female,25000,15-09-14,3.2,17,1,2,8,No,0.767620231,18-11-14,02-12-17,Direct,19-10-14,18-11-14,13-08-17,39,2,1,1,Referral,2302.368
4804,CA-2017-136364,13-07-17,17-07-17,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,TEC-PH-10003885,Technology,Phones,Cisco SPA508G,39.594,1,0.4,-7.2589,56,Male,25000,20-05-14,3.4,11,0,2,10,Yes,0.383523605,11-07-14,06-10-17,Email,08-10-14,07-11-14,13-07-17,39,3,1,1,Search Engine,2456.182
4805,CA-2017-136364,13-07-17,17-07-17,Second Class,MH-17455,Mark Hamilton,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10002501,Furniture,Furnishings,Nu-Dell Executive Frame,91.008,9,0.2,19.3392,56,Male,25000,20-05-14,3.4,11,0,2,10,Yes,0.383523605,11-07-14,06-10-17,Email,08-10-14,07-11-14,13-07-17,39,2,1,1,Search Engine,2456.182
4806,CA-2015-137708,22-11-15,25-11-15,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000176,Office Supplies,Paper,Xerox 1887,37.94,2,0,18.2112,81,Male,25000,23-09-14,3.1,9,0,0,9,Yes,0.328752375,24-11-14,12-11-17,Email,10-02-14,12-03-14,11-12-17,65,4,1,1,Search Engine,1395.938
4807,CA-2015-137708,22-11-15,25-11-15,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-PA-10000327,Office Supplies,Paper,Xerox 1971,42.8,10,0,19.26,81,Male,25000,23-09-14,3.1,9,0,0,9,Yes,0.328752375,24-11-14,12-11-17,Email,10-02-14,12-03-14,11-12-17,65,4,1,1,Search Engine,1395.938
4808,CA-2015-137708,22-11-15,25-11-15,Second Class,NG-18430,Nathan Gelder,Consumer,United States,Los Angeles,California,90008,West,OFF-ST-10004634,Office Supplies,Storage,"Personal Folder Holder, Ebony",33.63,3,0,10.089,81,Male,25000,23-09-14,3.1,9,0,0,9,Yes,0.328752375,24-11-14,12-11-17,Email,10-02-14,12-03-14,11-12-17,65,2,1,1,Search Engine,1395.938
4809,CA-2014-149055,23-11-14,28-11-14,Standard Class,PB-19210,Phillip Breyer,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-EN-10003040,Office Supplies,Envelopes,Quality Park Security Envelopes,62.808,3,0.2,21.1977,60,Male,25000,15-11-14,1.2,2,0,1,8,No,0.507700056,23-11-14,11-02-16,Email,24-10-14,23-11-14,02-11-16,65,3,1,1,Email,132.738
4810,CA-2015-151589,27-12-15,30-12-15,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,OFF-PA-10003228,Office Supplies,Paper,Xerox 1917,195.64,4,0,91.9508,45,Male,25000,17-04-14,2.9,9,0,3,8,Yes,0.439035664,03-06-14,03-03-17,Email,04-02-14,06-03-14,03-03-17,65,4,1,1,Email,876.696
4811,CA-2015-151589,27-12-15,30-12-15,First Class,RE-19450,Richard Eichhorn,Consumer,United States,Eau Claire,Wisconsin,54703,Central,TEC-PH-10004345,Technology,Phones,Cisco SPA 502G IP Phone,239.9,2,0,71.97,45,Male,25000,17-04-14,2.9,9,0,3,8,Yes,0.439035664,03-06-14,03-03-17,Email,04-02-14,06-03-14,03-03-17,65,1,1,1,Email,876.696
4812,CA-2016-121370,14-11-16,19-11-16,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10000785,Furniture,Chairs,Global Ergonomic Managers Chair,380.058,3,0.3,-21.7176,37,Male,25000,16-02-15,2.6,11,0,1,10,No,0.725313419,13-04-15,08-09-17,Email,14-03-15,13-04-15,09-08-17,65,1,1,1,Email,3071.126
4813,CA-2016-121370,14-11-16,19-11-16,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,TEC-CO-10004115,Technology,Copiers,Sharp AL-1530CS Digital Copier,1199.976,4,0.4,179.9964,37,Male,25000,16-02-15,2.6,11,0,1,10,No,0.725313419,13-04-15,08-09-17,Email,14-03-15,13-04-15,09-08-17,65,4,1,1,Email,3071.126
4814,CA-2016-121370,14-11-16,19-11-16,Second Class,EB-14110,Eugene Barchas,Consumer,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10002813,Furniture,Furnishings,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",48.576,3,0.2,9.7152,37,Male,25000,16-02-15,2.6,11,0,1,10,No,0.725313419,13-04-15,08-09-17,Email,14-03-15,13-04-15,09-08-17,65,1,1,1,Email,3071.126
4815,CA-2016-111696,08-05-16,10-05-16,First Class,TB-21625,Trudy Brown,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,17.94,3,0,8.073,67,Male,25000,16-06-14,3.5,15,1,4,9,Yes,0.535861062,06-08-14,30-11-17,Email,09-05-14,08-06-14,30-11-17,65,4,1,1,Search Engine,2797.668
4816,CA-2014-139598,26-12-14,31-12-14,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004569,Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",18.264,3,0.2,6.1641,72,Female,25000,19-10-14,1.7,7,0,1,9,Yes,0.710187329,26-12-14,23-06-16,Email,26-11-14,26-12-14,23-06-16,65,4,1,1,Search Engine,1342.282
4817,CA-2014-139598,26-12-14,31-12-14,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10002998,Office Supplies,Appliances,Holmes 99% HEPA Air Purifier,34.656,2,0.2,5.6316,72,Female,25000,19-10-14,1.7,7,0,1,9,Yes,0.710187329,26-12-14,23-06-16,Email,26-11-14,26-12-14,23-06-16,65,2,1,1,Search Engine,1342.282
4818,CA-2014-139598,26-12-14,31-12-14,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-AP-10003287,Office Supplies,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,81.552,2,0.2,8.1552,72,Female,25000,19-10-14,1.7,7,0,1,9,Yes,0.710187329,26-12-14,23-06-16,Email,26-11-14,26-12-14,23-06-16,65,1,1,1,Search Engine,1342.282
4819,CA-2014-139598,26-12-14,31-12-14,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10001370,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,227.136,4,0.2,-42.588,72,Female,25000,19-10-14,1.7,7,0,1,9,Yes,0.710187329,26-12-14,23-06-16,Email,26-11-14,26-12-14,23-06-16,65,2,1,1,Search Engine,1342.282
